function_called,exit_layer_number,corruption,severity,prec1,prec5
validate_with_bayes_matrix_conformal_prediction,2,frost,3,19.606000001831056,30.939999985351562
validate_with_bayes_matrix_conformal_prediction,3,frost,3,21.294000005493164,33.47399998901367
validate_with_bayes_matrix_conformal_prediction,4,frost,3,22.711999981689452,34.48000001098633
validate,0,frost,3,10.28399999572754,23.711999971923827
validate,1,frost,3,16.837999982299806,34.61799995849609
validate,2,frost,3,20.58799999206543,39.177999993896485
validate,3,frost,3,21.76199998413086,40.8579999621582
validate,4,frost,3,23.12799999328613,42.7860000012207
validate_with_bayes_matrix,0,frost,3,10.28399999572754,0
validate_with_bayes_matrix,1,frost,3,15.244000001220703,0
validate_with_bayes_matrix,2,frost,3,18.52599998840332,0
validate_with_bayes_matrix,3,frost,3,20.729999997558593,0
validate_with_bayes_matrix,4,frost,3,22.113999987182616,0
validate_with_bayes_matrix_conformal_prediction,0,frost,3,10.28399999572754,14.881999986572266
validate_with_bayes_matrix_conformal_prediction,1,frost,3,16.404000003051756,24.857999993896485
validate_with_bayes_matrix_conformal_prediction,2,frost,3,19.476000009765624,30.82800001220703
validate_with_bayes_matrix_conformal_prediction,3,frost,3,21.231999981079102,33.329999978027345
validate_with_bayes_matrix_conformal_prediction,4,frost,3,22.59200000854492,34.336
validate_with_bayes_matrix_conformal_prediction,0,frost,4,9.291999994812011,13.579999996337891
validate_with_bayes_matrix_conformal_prediction,1,frost,4,15.343999993896484,23.085999989624025
validate_with_bayes_matrix_conformal_prediction,2,frost,4,17.937999987182618,28.741999986572267
validate_with_bayes_matrix_conformal_prediction,3,frost,4,19.631999998779296,30.93999998779297
validate_with_bayes_matrix_conformal_prediction,4,frost,4,20.964000004882813,31.990000018310546
validate,0,frost,4,9.291999994812011,22.01200000488281
validate,1,frost,4,15.573999983520508,32.21799995727539
validate,2,frost,4,18.876000001831056,36.855999970703124
validate,3,frost,4,19.978000002441405,38.50999999267578
validate,4,frost,4,21.393999978637694,40.023999967041014
validate_with_bayes_matrix,0,frost,4,9.291999994812011,0
validate_with_bayes_matrix,1,frost,4,14.07399999206543,0
validate_with_bayes_matrix,2,frost,4,16.95999999267578,0
validate_with_bayes_matrix,3,frost,4,19.134000009765625,0
validate_with_bayes_matrix,4,frost,4,20.475999989013673,0
validate_with_bayes_matrix_conformal_prediction,0,frost,4,9.291999994812011,13.50399999633789
validate_with_bayes_matrix_conformal_prediction,1,frost,4,15.134000009765625,23.031999989624023
validate_with_bayes_matrix_conformal_prediction,2,frost,4,17.832000003051757,28.6119999810791
validate_with_bayes_matrix_conformal_prediction,3,frost,4,19.559999998779297,30.799999976806642
validate_with_bayes_matrix_conformal_prediction,4,frost,4,20.91599998046875,31.80599998046875
validate_with_bayes_matrix_conformal_prediction,0,frost,5,6.333999990539551,9.696000002746581
validate_with_bayes_matrix_conformal_prediction,1,frost,5,10.709999999389648,16.9399999810791
validate_with_bayes_matrix_conformal_prediction,2,frost,5,12.841999989624023,21.647999982910157
validate_with_bayes_matrix_conformal_prediction,3,frost,5,14.081999985351562,23.646
validate_with_bayes_matrix_conformal_prediction,4,frost,5,15.148000009765624,24.497999981689453
validate,0,frost,5,6.333999990539551,16.344000001831056
validate,1,frost,5,10.897999996948242,24.631999989624024
validate,2,frost,5,13.639999995727539,28.66799997558594
validate,3,frost,5,14.57799999633789,30.11799999267578
validate,4,frost,5,15.693999993896485,31.513999998779298
validate_with_bayes_matrix,0,frost,5,6.333999990539551,0
validate_with_bayes_matrix,1,frost,5,9.861999995117188,0
validate_with_bayes_matrix,2,frost,5,11.949999989624024,0
validate_with_bayes_matrix,3,frost,5,13.669999985351563,0
validate_with_bayes_matrix,4,frost,5,14.730000007324218,0
validate_with_bayes_matrix_conformal_prediction,0,frost,5,6.333999990539551,9.644000002746582
validate_with_bayes_matrix_conformal_prediction,1,frost,5,10.556000001831055,16.9079999810791
validate_with_bayes_matrix_conformal_prediction,2,frost,5,12.736000003051759,21.573999982910156
validate_with_bayes_matrix_conformal_prediction,3,frost,5,14.047999990539552,23.483999994506835
validate_with_bayes_matrix_conformal_prediction,4,frost,5,15.069999990844726,24.329999989624024
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,1,39.14799997924805,50.82799996826172
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,1,48.19400001953125,65.13000001953125
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,1,52.45599998291016,71.20799995361328
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,1,54.63800000488281,73.4779999975586
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,1,56.18199994384766,74.57799999267579
validate,0,motion_blur,1,39.14799997924805,63.9980000390625
validate,1,motion_blur,1,48.554000043945315,73.59199991943359
validate,2,motion_blur,1,52.945999987792966,77.25800001464843
validate,3,motion_blur,1,54.077999921875,78.2200000048828
validate,4,motion_blur,1,56.25600002197265,79.62800002929687
validate_with_bayes_matrix,0,motion_blur,1,39.14799997924805,0
validate_with_bayes_matrix,1,motion_blur,1,46.10399998413086,0
validate_with_bayes_matrix,2,motion_blur,1,51.47400003417969,0
validate_with_bayes_matrix,3,motion_blur,1,54.235999921875,0
validate_with_bayes_matrix,4,motion_blur,1,55.813999943847655,0
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,1,39.14799997924805,50.737999981689455
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,1,48.20800001953125,65.05200001953125
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,1,52.453999985351565,71.12399995361328
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,1,54.64799997802734,73.37600002441407
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,1,56.145999943847656,74.53399994140625
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,2,29.527999990234374,39.21799997924805
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,2,37.35200000854492,52.508
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,2,41.17400001220703,58.88999995849609
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,2,43.09599998535156,60.89199995361328
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,2,44.447999967041014,61.93200001953125
validate,0,motion_blur,2,29.527999990234374,52.55400001464844
validate,1,motion_blur,2,37.62599996582031,62.221999985351566
validate,2,motion_blur,2,41.441999965820315,66.17399993896484
validate,3,motion_blur,2,42.429999965820315,67.21599995361328
validate,4,motion_blur,2,44.49800000244141,68.82999994873047
validate_with_bayes_matrix,0,motion_blur,2,29.527999990234374,0
validate_with_bayes_matrix,1,motion_blur,2,35.37599999023438,0
validate_with_bayes_matrix,2,motion_blur,2,40.24199998291016,0
validate_with_bayes_matrix,3,motion_blur,2,42.71199996704102,0
validate_with_bayes_matrix,4,motion_blur,2,44.25400000244141,0
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,2,29.527999990234374,39.163999992675784
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,2,37.22599997070313,52.446
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,2,41.067999987792966,58.743999985351564
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,2,43.07199995849609,60.73199992919922
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,2,44.41599996704102,61.78799999511719
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,3,19.467999970703126,26.895999978027344
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,3,24.458000018310546,36.77399997436523
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,3,27.260000015869142,42.127999989013674
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,3,28.23399995727539,43.46799999755859
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,3,29.011999992675783,44.02399996826172
validate,0,motion_blur,3,19.467999970703126,38.483999989013675
validate,1,motion_blur,3,24.598000002441406,45.72000000854492
validate,2,motion_blur,3,27.18999998901367,49.219999978027346
validate,3,motion_blur,3,27.345999986572266,49.47199998046875
validate,4,motion_blur,3,28.743999970703126,51.048000002441405
validate_with_bayes_matrix,0,motion_blur,3,19.467999970703126,0
validate_with_bayes_matrix,1,motion_blur,3,23.143999989013672,0
validate_with_bayes_matrix,2,motion_blur,3,26.561999962158204,0
validate_with_bayes_matrix,3,motion_blur,3,28.063999957275392,0
validate_with_bayes_matrix,4,motion_blur,3,29.131999965820313,0
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,3,19.467999970703126,26.885999978027343
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,3,24.42399998046875,36.71199998779297
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,3,27.190000015869142,41.960000018310545
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,3,28.19399998413086,43.238000010986326
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,3,28.974000006103516,43.84000000854492
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,4,12.407999989013671,18.057999992675782
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,4,14.337999981689453,24.017999982910155
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,4,16.179999992675782,27.437999989013672
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,4,16.49800000061035,27.89600000732422
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,4,16.945999998168947,28.002000004882813
validate,0,motion_blur,4,12.407999989013671,27.105999959716797
validate,1,motion_blur,4,14.332000006103515,30.609999997558592
validate,2,motion_blur,4,15.894000008544921,32.77200000366211
validate,3,motion_blur,4,15.658000003051757,32.50199998779297
validate,4,motion_blur,4,16.488000000610352,33.36800001464844
validate_with_bayes_matrix,0,motion_blur,4,12.407999989013671,0
validate_with_bayes_matrix,1,motion_blur,4,13.931999995727539,0
validate_with_bayes_matrix,2,motion_blur,4,15.735999998779297,0
validate_with_bayes_matrix,3,motion_blur,4,16.469999998779297,0
validate_with_bayes_matrix,4,motion_blur,4,17.094000001220703,0
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,4,12.407999989013671,18.063999992675782
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,4,14.255999989624023,24.023999996337892
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,4,16.085999995117188,27.20399996459961
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,4,16.45800000061035,27.699999982910157
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,4,16.901999979248046,27.881999993896486
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,5,9.272000003051758,13.98799998779297
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,5,10.358000001220702,18.416000001831055
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,5,11.472000004272461,20.667999993896483
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,5,11.392000009155273,20.826000007324218
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,5,11.710000009155273,20.607999982910155
validate,0,motion_blur,5,9.272000003051758,21.752000006103515
validate,1,motion_blur,5,10.309999998779297,23.363999975585937
validate,2,motion_blur,5,10.995999987792969,24.649999998779297
validate,3,motion_blur,5,10.745999989624023,24.259999990234373
validate,4,motion_blur,5,11.23400000061035,24.771999995117188
validate_with_bayes_matrix,0,motion_blur,5,9.272000003051758,0
validate_with_bayes_matrix,1,motion_blur,5,10.249999996337891,0
validate_with_bayes_matrix,2,motion_blur,5,11.248000007324219,0
validate_with_bayes_matrix,3,motion_blur,5,11.671999985961914,0
validate_with_bayes_matrix,4,motion_blur,5,11.925999982910156,0
validate_with_bayes_matrix_conformal_prediction,0,motion_blur,5,9.272000003051758,13.99799998779297
validate_with_bayes_matrix_conformal_prediction,1,motion_blur,5,10.285999990234375,18.394000001831056
validate_with_bayes_matrix_conformal_prediction,2,motion_blur,5,11.413999985351563,20.51800000732422
validate_with_bayes_matrix_conformal_prediction,3,motion_blur,5,11.406000009155273,20.700000001831054
validate_with_bayes_matrix_conformal_prediction,4,motion_blur,5,11.68199998474121,20.40599999633789
validate_with_bayes_matrix_conformal_prediction,0,pixelate,1,45.17199998535156,57.78000000732422
validate_with_bayes_matrix_conformal_prediction,1,pixelate,1,53.69600001464844,70.93000001953125
validate_with_bayes_matrix_conformal_prediction,2,pixelate,1,57.82799998291016,76.95799997558593
validate_with_bayes_matrix_conformal_prediction,3,pixelate,1,60.08200002685547,78.89199991699219
validate_with_bayes_matrix_conformal_prediction,4,pixelate,1,61.64399994384765,79.84399996582032
validate,0,pixelate,1,45.17199998535156,70.66399996337891
validate,1,pixelate,1,53.82999998779297,78.69599999755859
validate,2,pixelate,1,58.50799993408203,82.13999996337891
validate,3,pixelate,1,59.55199997314453,82.82599998535156
validate,4,pixelate,1,61.51199994628906,84.30999998291016
validate_with_bayes_matrix,0,pixelate,1,45.17199998535156,0
validate_with_bayes_matrix,1,pixelate,1,52.089999990234375,0
validate_with_bayes_matrix,2,pixelate,1,57.09199998291015,0
validate_with_bayes_matrix,3,pixelate,1,59.70600002685547,0
validate_with_bayes_matrix,4,pixelate,1,61.30799997070312,0
validate_with_bayes_matrix_conformal_prediction,0,pixelate,1,45.17199998535156,57.664000034179686
validate_with_bayes_matrix_conformal_prediction,1,pixelate,1,53.64400001464844,70.85399996826172
validate_with_bayes_matrix_conformal_prediction,2,pixelate,1,57.81799998291016,76.85399992431641
validate_with_bayes_matrix_conformal_prediction,3,pixelate,1,60.10200002685547,78.82199994384766
validate_with_bayes_matrix_conformal_prediction,4,pixelate,1,61.63399997070312,79.75199999267578
validate_with_bayes_matrix_conformal_prediction,0,pixelate,2,42.97199998413086,55.28199996826172
validate_with_bayes_matrix_conformal_prediction,1,pixelate,2,52.00600001953125,69.22799995117188
validate_with_bayes_matrix_conformal_prediction,2,pixelate,2,56.14599998779297,75.27599998046875
validate_with_bayes_matrix_conformal_prediction,3,pixelate,2,58.31600000488281,77.12399992431641
validate_with_bayes_matrix_conformal_prediction,4,pixelate,2,59.70600000488281,78.23799999511719
validate,0,pixelate,2,42.97199998413086,68.57799997558594
validate,1,pixelate,2,52.13399993896484,77.3259999243164
validate,2,pixelate,2,56.802000014648435,80.8739999975586
validate,3,pixelate,2,57.780000034179686,81.71400001708984
validate,4,pixelate,2,59.86999998046875,83.2160000366211
validate_with_bayes_matrix,0,pixelate,2,42.97199998413086,0
validate_with_bayes_matrix,1,pixelate,2,50.048000024414065,0
validate_with_bayes_matrix,2,pixelate,2,55.259999987792966,0
validate_with_bayes_matrix,3,pixelate,2,57.79399993164063,0
validate_with_bayes_matrix,4,pixelate,2,59.49999992675781,0
validate_with_bayes_matrix_conformal_prediction,0,pixelate,2,42.97199998413086,55.167999943847654
validate_with_bayes_matrix_conformal_prediction,1,pixelate,2,51.91599994140625,69.17599997802735
validate_with_bayes_matrix_conformal_prediction,2,pixelate,2,56.1520000390625,75.17400000732422
validate_with_bayes_matrix_conformal_prediction,3,pixelate,2,58.27999998046875,77.00800002929688
validate_with_bayes_matrix_conformal_prediction,4,pixelate,2,59.73600000488281,78.09599997070312
validate_with_bayes_matrix_conformal_prediction,0,pixelate,3,31.179999971923827,41.14200001464844
validate_with_bayes_matrix_conformal_prediction,1,pixelate,3,38.49000000488281,54.3500000390625
validate_with_bayes_matrix_conformal_prediction,2,pixelate,3,42.94999998779297,61.18199993408203
validate_with_bayes_matrix_conformal_prediction,3,pixelate,3,45.19399995361328,63.581999921875
validate_with_bayes_matrix_conformal_prediction,4,pixelate,3,46.789999959716795,64.75199996826171
validate,0,pixelate,3,31.179999971923827,55.47600000732422
validate,1,pixelate,3,38.567999991455075,64.1480000415039
validate,2,pixelate,3,43.59199999877929,69.49400003173828
validate,3,pixelate,3,44.7879999987793,70.41600000244141
validate,4,pixelate,3,46.852000013427734,71.94999994628907
validate_with_bayes_matrix,0,pixelate,3,31.179999971923827,0
validate_with_bayes_matrix,1,pixelate,3,37.20400001342774,0
validate_with_bayes_matrix,2,pixelate,3,42.16599998535156,0
validate_with_bayes_matrix,3,pixelate,3,44.94000000244141,0
validate_with_bayes_matrix,4,pixelate,3,46.59799998657227,0
validate_with_bayes_matrix_conformal_prediction,0,pixelate,3,31.179999971923827,41.0219999633789
validate_with_bayes_matrix_conformal_prediction,1,pixelate,3,38.34199996704101,54.28199998779297
validate_with_bayes_matrix_conformal_prediction,2,pixelate,3,42.891999990234375,61.02799998535156
validate_with_bayes_matrix_conformal_prediction,3,pixelate,3,45.075999967041014,63.404
validate_with_bayes_matrix_conformal_prediction,4,pixelate,3,46.74399997314453,64.52999997070313
validate_with_bayes_matrix_conformal_prediction,0,pixelate,4,17.169999985961915,23.53799998413086
validate_with_bayes_matrix_conformal_prediction,1,pixelate,4,21.55399998352051,33.37599999511719
validate_with_bayes_matrix_conformal_prediction,2,pixelate,4,25.54199997192383,39.743999981689456
validate_with_bayes_matrix_conformal_prediction,3,pixelate,4,27.189999959716797,42.35199997558594
validate_with_bayes_matrix_conformal_prediction,4,pixelate,4,28.851999995117186,43.83799996826172
validate,0,pixelate,4,17.169999985961915,35.32399998657227
validate,1,pixelate,4,21.621999975585936,42.61199996948242
validate,2,pixelate,4,25.997999996337892,48.66600001098633
validate,3,pixelate,4,27.039999970703125,50.13799995483399
validate,4,pixelate,4,28.98599995727539,52.18399996704102
validate_with_bayes_matrix,0,pixelate,4,17.169999985961915,0
validate_with_bayes_matrix,1,pixelate,4,21.029999963378906,0
validate_with_bayes_matrix,2,pixelate,4,24.72799999145508,0
validate_with_bayes_matrix,3,pixelate,4,26.931999984130858,0
validate_with_bayes_matrix,4,pixelate,4,28.53199996582031,0
validate_with_bayes_matrix_conformal_prediction,0,pixelate,4,17.169999985961915,23.46599998413086
validate_with_bayes_matrix_conformal_prediction,1,pixelate,4,21.43199998840332,33.26199995727539
validate_with_bayes_matrix_conformal_prediction,2,pixelate,4,25.38799997680664,39.52599998168945
validate_with_bayes_matrix_conformal_prediction,3,pixelate,4,27.117999989013672,42.18599997802735
validate_with_bayes_matrix_conformal_prediction,4,pixelate,4,28.79599998413086,43.64599999511719
validate_with_bayes_matrix_conformal_prediction,0,pixelate,5,11.731999993286133,16.39399998046875
validate_with_bayes_matrix_conformal_prediction,1,pixelate,5,15.058000008544921,24.235999990234376
validate_with_bayes_matrix_conformal_prediction,2,pixelate,5,17.947999983520507,29.51000000366211
validate_with_bayes_matrix_conformal_prediction,3,pixelate,5,19.61999998779297,32.33400001342773
validate_with_bayes_matrix_conformal_prediction,4,pixelate,5,21.03400000732422,33.842000014648434
validate,0,pixelate,5,11.731999993286133,25.981999995727538
validate,1,pixelate,5,15.085999979248047,32.67599998046875
validate,2,pixelate,5,18.228,37.80999999755859
validate,3,pixelate,5,19.846000001220702,39.49999999023437
validate,4,pixelate,5,21.23399999145508,41.268000008544924
validate_with_bayes_matrix,0,pixelate,5,11.731999993286133,0
validate_with_bayes_matrix,1,pixelate,5,14.66199999633789,0
validate_with_bayes_matrix,2,pixelate,5,17.36599997924805,0
validate_with_bayes_matrix,3,pixelate,5,19.176000001220704,0
validate_with_bayes_matrix,4,pixelate,5,20.69799998901367,0
validate_with_bayes_matrix_conformal_prediction,0,pixelate,5,11.731999993286133,16.35399998046875
validate_with_bayes_matrix_conformal_prediction,1,pixelate,5,14.920000003051758,24.17400000366211
validate_with_bayes_matrix_conformal_prediction,2,pixelate,5,17.839999993896484,29.349999965820313
validate_with_bayes_matrix_conformal_prediction,3,pixelate,5,19.56199999572754,32.19400001586914
validate_with_bayes_matrix_conformal_prediction,4,pixelate,5,20.954000004272462,33.69000000610352
validate_with_bayes_matrix_conformal_prediction,0,spatter,1,49.787999921875,63.24599999511719
validate_with_bayes_matrix_conformal_prediction,1,spatter,1,58.49999995117187,76.00799998535156
validate_with_bayes_matrix_conformal_prediction,2,spatter,1,62.241999997558594,81.09799997070313
validate_with_bayes_matrix_conformal_prediction,3,spatter,1,64.30399991699218,83.03199994140626
validate_with_bayes_matrix_conformal_prediction,4,spatter,1,65.7279999633789,84.0219999584961
validate,0,spatter,1,49.787999921875,74.18799998046875
validate,1,spatter,1,58.547999951171874,81.79799999755859
validate,2,spatter,1,62.43200002929687,84.8659999609375
validate,3,spatter,1,63.71399991455078,85.60799998291016
validate,4,spatter,1,65.6679999633789,86.67800003173828
validate_with_bayes_matrix,0,spatter,1,49.787999921875,0
validate_with_bayes_matrix,1,spatter,1,56.97199997802734,0
validate_with_bayes_matrix,2,spatter,1,61.707999946289064,0
validate_with_bayes_matrix,3,spatter,1,64.03799999023437,0
validate_with_bayes_matrix,4,spatter,1,65.46999996337891,0
validate_with_bayes_matrix_conformal_prediction,0,spatter,1,49.787999921875,63.107999970703126
validate_with_bayes_matrix_conformal_prediction,1,spatter,1,58.45200000244141,75.97399998535157
validate_with_bayes_matrix_conformal_prediction,2,spatter,1,62.301999943847655,81.10199997070312
validate_with_bayes_matrix_conformal_prediction,3,spatter,1,64.31599994140625,83.00999994140625
validate_with_bayes_matrix_conformal_prediction,4,spatter,1,65.77600001464843,84.0320000366211
validate_with_bayes_matrix_conformal_prediction,0,spatter,2,34.99799997680664,45.53399993896485
validate_with_bayes_matrix_conformal_prediction,1,spatter,2,44.785999973144534,60.403999951171876
validate_with_bayes_matrix_conformal_prediction,2,spatter,2,48.5459999609375,66.99799995605468
validate_with_bayes_matrix_conformal_prediction,3,spatter,2,51.11799998046875,69.4480000024414
validate_with_bayes_matrix_conformal_prediction,4,spatter,2,52.86600002685547,70.42599997070313
validate,0,spatter,2,34.99799997680664,58.807999934082034
validate,1,spatter,2,45.06199997070313,69.56800001708984
validate,2,spatter,2,49.24999995605469,73.87599993164062
validate,3,spatter,2,51.04399992675781,75.21999995361328
validate,4,spatter,2,52.99599996582031,76.58999997802735
validate_with_bayes_matrix,0,spatter,2,34.99799997680664,0
validate_with_bayes_matrix,1,spatter,2,42.75999999267578,0
validate_with_bayes_matrix,2,spatter,2,47.6140000390625,0
validate_with_bayes_matrix,3,spatter,2,50.678,0
validate_with_bayes_matrix,4,spatter,2,52.42800002441406,0
validate_with_bayes_matrix_conformal_prediction,0,spatter,2,34.99799997680664,45.46200001708984
validate_with_bayes_matrix_conformal_prediction,1,spatter,2,44.68999998657227,60.31799995117188
validate_with_bayes_matrix_conformal_prediction,2,spatter,2,48.51400001708984,66.86800000732421
validate_with_bayes_matrix_conformal_prediction,3,spatter,2,51.09599998046875,69.2540000024414
validate_with_bayes_matrix_conformal_prediction,4,spatter,2,52.83199997558594,70.25399997070312
validate_with_bayes_matrix_conformal_prediction,0,spatter,3,23.065999978027342,31.03400000732422
validate_with_bayes_matrix_conformal_prediction,1,spatter,3,31.803999963378907,44.66800004150391
validate_with_bayes_matrix_conformal_prediction,2,spatter,3,35.70199998657227,51.65799994873047
validate_with_bayes_matrix_conformal_prediction,3,spatter,3,37.862,54.409999990234375
validate_with_bayes_matrix_conformal_prediction,4,spatter,3,39.55199995239258,55.82799993408203
validate,0,spatter,3,23.065999978027342,43.40000004394531
validate,1,spatter,3,32.15399995605469,55.889999921875
validate,2,spatter,3,36.38599999389648,60.353999963378904
validate,3,spatter,3,37.8099999597168,62.22399998779297
validate,4,spatter,3,39.9479999609375,63.74200003417969
validate_with_bayes_matrix,0,spatter,3,23.065999978027342,0
validate_with_bayes_matrix,1,spatter,3,30.352000002441407,0
validate_with_bayes_matrix,2,spatter,3,34.72599997070313,0
validate_with_bayes_matrix,3,spatter,3,37.491999952392575,0
validate_with_bayes_matrix,4,spatter,3,39.046000014648435,0
validate_with_bayes_matrix_conformal_prediction,0,spatter,3,23.065999978027342,30.93399996948242
validate_with_bayes_matrix_conformal_prediction,1,spatter,3,31.697999990234376,44.589999990234375
validate_with_bayes_matrix_conformal_prediction,2,spatter,3,35.59199998046875,51.55800002685547
validate_with_bayes_matrix_conformal_prediction,3,spatter,3,37.831999989013674,54.27199999267578
validate_with_bayes_matrix_conformal_prediction,4,spatter,3,39.50799999267578,55.5800000390625
validate_with_bayes_matrix_conformal_prediction,0,spatter,4,18.412000013427733,25.31199997192383
validate_with_bayes_matrix_conformal_prediction,1,spatter,4,25.827999962158202,37.491999993896485
validate_with_bayes_matrix_conformal_prediction,2,spatter,4,29.870000017089843,44.550000009765625
validate_with_bayes_matrix_conformal_prediction,3,spatter,4,31.806000012207033,47.010000007324216
validate_with_bayes_matrix_conformal_prediction,4,spatter,4,33.33399999145508,48.36799997314453
validate,0,spatter,4,18.412000013427733,37.4360000024414
validate,1,spatter,4,26.215999954833983,48.278000017089845
validate,2,spatter,4,31.148000017089842,54.373999951171875
validate,3,spatter,4,31.86000001586914,55.129999951171875
validate,4,spatter,4,33.74999996459961,56.88999991943359
validate_with_bayes_matrix,0,spatter,4,18.412000013427733,0
validate_with_bayes_matrix,1,spatter,4,23.631999981689454,0
validate_with_bayes_matrix,2,spatter,4,28.499999974365235,0
validate_with_bayes_matrix,3,spatter,4,31.305999991455078,0
validate_with_bayes_matrix,4,spatter,4,32.883999989013674,0
validate_with_bayes_matrix_conformal_prediction,0,spatter,4,18.412000013427733,25.25599998535156
validate_with_bayes_matrix_conformal_prediction,1,spatter,4,25.705999978027343,37.42400000732422
validate_with_bayes_matrix_conformal_prediction,2,spatter,4,29.749999957275392,44.38199998291016
validate_with_bayes_matrix_conformal_prediction,3,spatter,4,31.76799998535156,46.82799995605469
validate_with_bayes_matrix_conformal_prediction,4,spatter,4,33.26599996704102,48.149999921875
validate_with_bayes_matrix_conformal_prediction,0,spatter,5,11.607999985351562,16.604
validate_with_bayes_matrix_conformal_prediction,1,spatter,5,16.89799996459961,25.419999979248047
validate_with_bayes_matrix_conformal_prediction,2,spatter,5,19.716000010986328,31.03799996826172
validate_with_bayes_matrix_conformal_prediction,3,spatter,5,21.209999990234376,33.37399995849609
validate_with_bayes_matrix_conformal_prediction,4,spatter,5,22.42599998779297,34.345999993896484
validate,0,spatter,5,11.607999985351562,26.297999982910156
validate,1,spatter,5,17.141999992675782,35.23199993896485
validate,2,spatter,5,20.647999997558593,40.314000034179685
validate,3,spatter,5,21.472000009765626,41.13000002929687
validate,4,spatter,5,22.82800001220703,42.68599995117187
validate_with_bayes_matrix,0,spatter,5,11.607999985351562,0
validate_with_bayes_matrix,1,spatter,5,15.664000008544923,0
validate_with_bayes_matrix,2,spatter,5,18.679999974365234,0
validate_with_bayes_matrix,3,spatter,5,20.665999971923828,0
validate_with_bayes_matrix,4,spatter,5,21.87599997192383,0
validate_with_bayes_matrix_conformal_prediction,0,spatter,5,11.607999985351562,16.562000013427735
validate_with_bayes_matrix_conformal_prediction,1,spatter,5,16.783999982910156,25.37199997924805
validate_with_bayes_matrix_conformal_prediction,2,spatter,5,19.618000013427736,30.915999992675783
validate_with_bayes_matrix_conformal_prediction,3,spatter,5,21.08400000366211,33.24399997192383
validate_with_bayes_matrix_conformal_prediction,4,spatter,5,22.395999963378905,34.249999969482424
validate_with_bayes_matrix_conformal_prediction,0,speckle_noise,1,31.90599997558594,41.611999963378906
validate_with_bayes_matrix_conformal_prediction,1,speckle_noise,1,42.68800000366211,57.79999992431641
validate_with_bayes_matrix_conformal_prediction,2,speckle_noise,1,47.344000008544924,65.41599991943359
validate_with_bayes_matrix_conformal_prediction,3,speckle_noise,1,50.04800003662109,68.5860000390625
validate_with_bayes_matrix_conformal_prediction,4,speckle_noise,1,52.10400002929688,70.00599998046874
validate,0,speckle_noise,1,31.90599997558594,55.48400000976562
validate,1,speckle_noise,1,42.87199997192383,68.27199993164062
validate,2,speckle_noise,1,48.343999985351566,73.3899999609375
validate,3,speckle_noise,1,50.148000009765624,74.99599993408204
validate,4,speckle_noise,1,52.481999924316405,76.55200000976562
validate_with_bayes_matrix,0,speckle_noise,1,31.90599997558594,0
validate_with_bayes_matrix,1,speckle_noise,1,40.06200001464844,0
validate_with_bayes_matrix,2,speckle_noise,1,45.987999997558596,0
validate_with_bayes_matrix,3,speckle_noise,1,49.31999993164062,0
